id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
7.38E+17,Home in Ocean Grove · 3 bedrooms · 3 beds · 1 bath,13464417,Greater Geelong,-38.25556,144.52623,Entire home/apt,220,3,2,05-01-2023,0.16,1,0,2
7.38E+17,Villa in Apollo Bay · ★4.83 · 4 bedrooms · 5 beds · 2 baths,483642892,Colac Otway,-38.7522758,143.6681491,Entire home/apt,743,2,18,03-12-2023,1.48,1,253,18
7.39E+17,Home in Portarlington · ★5.0 · 2 bedrooms · 3 beds · 1 bath,11132246,Greater Geelong,-38.1147577,144.6625783,Entire home/apt,312,2,6,06-11-2023,0.5,64,346,6
7.39E+17,Home in Ocean Grove · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,300409824,Greater Geelong,-38.2630367,144.5510191,Entire home/apt,540,2,13,23-12-2023,1.1,1,312,13
7.40E+17,Home in Barwon Heads · ★5.0 · 3 bedrooms · 6 beds · 2 baths,483926588,Greater Geelong,-38.282848,144.4901198,Entire home/apt,850,2,38,27-11-2023,2.7,1,151,33
7.40E+17,Home in Aireys Inlet · ★4.50 · 3 bedrooms · 3 beds · 1 bath,436105044,Surf Coast,-38.4574641,144.1107379,Entire home/apt,674,2,12,02-12-2023,0.89,67,315,10
7.40E+17,Home in Torquay · ★4.79 · 4 bedrooms · 4 beds · 2.5 baths,427340917,Surf Coast,-38.3064823,144.3378312,Entire home/apt,779,1,34,14-12-2023,2.53,2,180,30
7.40E+17,Home in Point Lonsdale · 5 bedrooms · 5 beds · 3 baths,98096620,Queenscliffe,-38.2753646,144.6198977,Entire home/apt,1048,2,0,,0.57,96,148,0
7.40E+17,Home in Portarlington · ★4.86 · 2 bedrooms · 4 beds · 3 baths,11132246,Greater Geelong,-38.1171839,144.6678848,Entire home/apt,448,2,7,09-12-2023,0.5,64,322,6
7.40E+17,Home in Geelong · ★5.0 · 2 bedrooms · 2 beds · 2 baths,484043907,Greater Geelong,-38.1563,144.36154,Entire home/apt,248,2,27,26-12-2023,3.42,2,235,27
7.40E+17,Rental unit in Portland · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,225779177,Glenelg,-38.34368836,141.6062848,Entire home/apt,213,2,27,21-10-2023,1.98,1,145,24
7.40E+17,Bungalow in Torquay · ★4.77 · 1 bedroom · 1 bed · 1 private bath,225333651,Surf Coast,-38.32034,144.32301,Private room,164,1,22,18-11-2023,1.63,1,354,17
7.40E+17,Home in Drysdale · ★4.79 · 7 bedrooms · 11 beds · 3 baths,449664812,Greater Geelong,-38.17086,144.55461,Entire home/apt,474,2,41,24-11-2023,3.05,51,0,35
7.40E+17,Home in Torquay · ★4.86 · 3 bedrooms · 3 beds · 2 baths,442316718,Surf Coast,-38.32054,144.31134,Entire home/apt,200,2,7,11-12-2023,0.59,1,39,7
7.41E+17,Home in Skenes Creek · ★4.89 · 4 bedrooms · 6 beds · 1.5 baths,104022814,Colac Otway,-38.7234993,143.7169952,Entire home/apt,963,2,9,24-11-2023,0.66,65,261,8
7.41E+17,Home in Armstrong Creek · ★4.71 · 2 bedrooms · 2 beds · 2 baths,409066223,Greater Geelong,-38.22242,144.3545,Entire home/apt,373,1,7,26-12-2023,0.58,1,49,7
7.41E+17,Home in Torquay · 3 bedrooms · 5 beds · 2 baths,42549309,Surf Coast,-38.31941,144.31277,Entire home/apt,800,6,0,,2.66,1,301,0
7.41E+17,Home in Queenscliff · ★5.0 · 4 bedrooms · 11 beds · 2 baths,11529681,Queenscliffe,-38.26988546,144.6249189,Entire home/apt,420,5,4,25-12-2023,0.35,1,320,4
7.41E+17,Home in Barwon Heads · ★4.92 · 3 bedrooms · 4 beds · 2 baths,51678707,Greater Geelong,-38.26679,144.4915,Entire home/apt,868,2,25,16-12-2023,1.76,153,152,19
7.41E+17,Home in Torquay · ★4.83 · 3 bedrooms · 3 beds · 2 baths,436105044,Surf Coast,-38.3168382,144.3272033,Entire home/apt,838,2,12,25-11-2023,1.24,67,56,12
7.41E+17,Home in Jan Juc · ★4.36 · 2 bedrooms · 2 beds · 2.5 baths,436105044,Surf Coast,-38.3501334,144.2955547,Entire home/apt,682,2,14,11-12-2023,1.29,67,51,14
7.42E+17,Vacation home in Port Fairy · ★5.0 · 2 bedrooms · 2 beds · 2 baths,44160288,Moyne,-38.3852002,142.2360437,Entire home/apt,452,2,14,22-12-2023,1.14,3,268,13
7.42E+17,Guesthouse in Cobden · ★4.97 · 1 bedroom · 1 bed · 1 bath,148894821,Corangamite,-38.32849518,143.0789239,Entire home/apt,200,1,34,24-12-2023,2.78,1,349,32
7.42E+17,Rental unit in Geelong · ★4.90 · 2 bedrooms · 2 beds · 2.5 baths,175396499,Greater Geelong,-38.14612171,144.3639708,Entire home/apt,320,1,21,29-01-2023,1.49,8,155,12
7.42E+17,Home in Grovedale · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,209642835,Greater Geelong,-38.20615,144.33614,Private room,160,1,10,03-12-2023,0.73,2,0,4
7.42E+17,Home in Queenscliff · ★4.88 · 3 bedrooms · 5 beds · 1.5 baths,127510191,Queenscliffe,-38.2703954,144.652796,Entire home/apt,573,2,8,09-04-2023,0.64,1,0,6
7.42E+17,Vacation home in Apollo Bay · ★4.89 · 3 bedrooms · 6 beds · 2 baths,484348974,Colac Otway,-38.7560944,143.6690763,Entire home/apt,610,1,18,24-12-2023,1.42,1,313,15
7.42E+17,Home in Ocean Grove · ★4.25 · 3 bedrooms · 6 beds · 2 baths,466856181,Greater Geelong,-38.26966,144.52029,Entire home/apt,253,2,4,08-04-2023,0.33,54,249,4
7.42E+17,Home in Rippleside · ★4.82 · 4 bedrooms · 4 beds · 1.5 baths,53483056,Greater Geelong,-38.12406,144.35609,Entire home/apt,338,2,11,18-12-2023,0.87,26,171,10
7.43E+17,Home in Apollo Bay · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,5260129,Colac Otway,-38.74705556,143.6687752,Entire home/apt,919,2,7,29-09-2023,0.59,13,170,7
7.43E+17,Cabin in Aireys Inlet · ★4.94 · 1 bedroom · 1 bed · 1 bath,451032632,Surf Coast,-38.45562,144.11345,Entire home/apt,190,2,51,19-11-2023,3.79,1,0,49
7.43E+17,Home in Corio · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,432821029,Greater Geelong,-38.08153,144.34797,Private room,75,1,32,30-11-2023,2.3,2,64,22
7.44E+17,Guest suite in Barwon Heads · ★4.76 · 1 bedroom · 1 bed · 1 bath,376827591,Greater Geelong,-38.28101,144.49303,Entire home/apt,674,2,17,30-08-2023,1.2,4,0,16
7.44E+17,Guest suite in Torquay · ★4.95 · 1 bedroom · 1 bed · 1 bath,1502774,Surf Coast,-38.33535,144.30752,Entire home/apt,184,3,94,26-12-2023,6.67,1,24,81
7.44E+17,Home in Belmont · 3 bedrooms · 4 beds · 2 baths,124677979,Greater Geelong,-38.16711,144.34739,Entire home/apt,480,3,2,20-03-2023,0.17,1,223,2
7.44E+17,Rental unit in Geelong · ★4.67 · 2 bedrooms · 2 beds · 1 bath,53483056,Greater Geelong,-38.14902,144.37196,Entire home/apt,263,2,17,17-12-2023,1.23,26,0,14
7.44E+17,Home in Barwon Heads · ★4.0 · 5 bedrooms · 8 beds · 2.5 baths,25147775,Greater Geelong,-38.27997,144.48836,Entire home/apt,629,2,5,13-03-2023,0.39,1,338,3
7.44E+17,Home in Jan Juc · ★4.73 · 3 bedrooms · 4 beds · 1 bath,173429646,Surf Coast,-38.35037,144.29864,Entire home/apt,709,2,44,17-12-2023,3.27,43,86,42
7.44E+17,Farm stay in Wannon · ★4.93 · 4 bedrooms · 5 beds · 2 baths,57988286,Southern Grampians,-37.66773,141.84617,Entire home/apt,314,1,30,24-11-2023,2.12,1,349,26
7.44E+17,Townhouse in Torquay · ★4.94 · 2 bedrooms · 3 beds · 2 baths,12796908,Surf Coast,-38.31303512,144.3197112,Entire home/apt,372,2,35,30-09-2023,2.65,1,340,30
7.45E+17,Home in Ocean Grove · ★5.0 · 4 bedrooms · 6 beds · 2 baths,130075058,Greater Geelong,-38.24123,144.53974,Entire home/apt,570,3,3,06-01-2023,0.25,1,65,3
7.45E+17,Townhouse in Ocean Grove · ★4.56 · 2 bedrooms · 2 beds · 2 baths,173429646,Greater Geelong,-38.26756,144.52599,Entire home/apt,523,2,9,25-11-2023,0.67,43,39,6
7.45E+17,Townhouse in Ocean Grove · ★4.83 · 4 bedrooms · 5 beds · 2 baths,51678707,Greater Geelong,-38.27009,144.54106,Entire home/apt,508,2,12,25-11-2023,0.85,153,210,6
7.45E+17,Home in Saint Leonards · 4 bedrooms · 5 beds · 1 bath,29902659,Greater Geelong,-38.16637,144.71123,Entire home/apt,606,4,1,15-04-2023,0.12,123,353,1
7.45E+17,Place to stay in Apollo Bay · ★4.97 · 1 bedroom · 1 bed · 1 bath,116460490,Colac Otway,-38.73332,143.67958,Entire home/apt,821,2,36,16-12-2023,2.72,10,157,33
7.45E+17,Home in Ocean Grove · ★4.71 · 3 bedrooms · 4 beds · 1 bath,466856181,Greater Geelong,-38.26403,144.54462,Entire home/apt,253,2,14,22-10-2023,1.04,54,262,10
7.45E+17,Guesthouse in Torquay · ★4.67 · 1 bedroom · 2 beds · 1 bath,97851804,Surf Coast,-38.29802,144.33714,Entire home/apt,201,2,15,08-12-2023,1.06,1,61,12
7.45E+17,Condo in Torquay · ★4.97 · 2 bedrooms · 3 beds · 2.5 baths,485012652,Surf Coast,-38.31072,144.31855,Entire home/apt,398,1,35,25-12-2023,2.79,1,237,32
7.46E+17,Home in Torquay · ★4.83 · 3 bedrooms · 4 beds · 1 bath,173429646,Surf Coast,-38.3176908,144.330213,Entire home/apt,756,2,23,16-12-2023,1.73,43,9,21
7.46E+17,Home in Barwon Heads · 3 bedrooms · 4 beds · 2 baths,29902659,Greater Geelong,-38.26933,144.49117,Entire home/apt,600,2,1,04-01-2023,0.08,123,13,1
7.46E+17,Home in Torquay · ★5.0 · 3 bedrooms · 4 beds · 2 baths,122932603,Surf Coast,-38.33538,144.30799,Entire home/apt,320,2,7,24-02-2023,0.52,1,0,4
7.47E+17,Rental unit in Manifold Heights · ★4.43 · 1 bedroom · 1 bed · 1 bath,303596830,Greater Geelong,-38.12874,144.33367,Entire home/apt,172,2,7,15-12-2023,0.54,1,349,6
7.47E+17,Home in Ocean Grove · ★5.0 · 5 bedrooms · 9 beds · 2 baths,485255199,Greater Geelong,-38.2560249,144.5253533,Entire home/apt,925,2,26,04-12-2023,1.9,1,142,21
7.47E+17,Villa in Apollo Bay · ★5.0 · 3 bedrooms · 3 beds · 2 baths,118561212,Colac Otway,-38.76006,143.67447,Entire home/apt,611,2,25,22-12-2023,2.05,1,129,25
7.47E+17,Home in Belmont · ★4.91 · 3 bedrooms · 4 beds · 2 baths,29902659,Greater Geelong,-38.1695,144.34512,Entire home/apt,634,2,11,26-09-2023,0.9,123,315,11
7.47E+17,Townhouse in Apollo Bay · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,19354870,Colac Otway,-38.7614448,143.6739113,Entire home/apt,452,2,25,27-11-2023,2.05,14,347,25
7.47E+17,Cottage in Warrnambool · ★4.94 · 3 bedrooms · 4 beds · 1 bath,97478011,Warrnambool,-38.37652,142.47651,Entire home/apt,463,2,54,23-12-2023,4.35,1,159,52
7.47E+17,Home in Port Campbell · ★4.99 · 3 bedrooms · 4 beds · 2 baths,20744596,Corangamite,-38.6215401,142.9955534,Entire home/apt,846,1,70,19-12-2023,5.6,10,0,65
7.47E+17,Home in Newcomb · ★5.0 · 2 bedrooms · 2 beds · 1 bath,131564970,Greater Geelong,-38.16608,144.40049,Entire home/apt,299,1,56,23-12-2023,4.1,1,235,50
7.47E+17,Home in Portarlington · 4 bedrooms · 4 beds · 2 baths,11132246,Greater Geelong,-38.1218296,144.6289682,Entire home/apt,354,2,0,,0.17,64,343,0
7.48E+17,Vacation home in Lorne · ★4.89 · 1 bedroom · 3 beds · 1 bath,229011763,Surf Coast,-38.54376,143.97139,Entire home/apt,268,1,150,16-12-2023,10.61,1,322,132
7.48E+17,Home in Barwon Heads · 3 bedrooms · 3 beds · 2 baths,27192016,Greater Geelong,-38.2645,144.49075,Entire home/apt,660,7,0,,0.08,40,292,0
7.48E+17,Home in Apollo Bay · ★5.0 · 2 bedrooms · 6 beds · 1 bath,81604124,Colac Otway,-38.7589943,143.6646024,Entire home/apt,582,2,4,02-01-2023,0.33,1,66,3
7.48E+17,Farm stay in Anakie · ★4.77 · 1 bedroom · 1 bed · 1 bath,165276748,Greater Geelong,-37.88465516,144.2576321,Entire home/apt,210,1,22,26-12-2023,1.59,4,174,19
7.48E+17,Home in Wye River · ★4.86 · 3 bedrooms · 7 beds · 2.5 baths,129562,Colac Otway,-38.6320122,143.8954688,Entire home/apt,1157,2,7,11-11-2023,0.63,47,47,7
7.48E+17,Home in Dennington · ★4.89 · 3 bedrooms · 3 beds · 1 bath,126989844,Warrnambool,-38.35919,142.43824,Entire home/apt,250,2,19,06-11-2023,1.57,1,227,19
7.49E+17,Home in Jan Juc · 3 bedrooms · 4 beds · 1 bath,6170914,Surf Coast,-38.3393973,144.3037057,Entire home/apt,595,1,2,08-01-2023,0.17,12,11,2
7.49E+17,Home in Saint Leonards · ★5.0 · 3 bedrooms · 5 beds · 1 bath,485119988,Greater Geelong,-38.1640602,144.7098545,Entire home/apt,536,3,4,09-04-2023,0.37,1,341,4
7.49E+17,Home in Torquay · 3 bedrooms · 5 beds · 2 baths,51748440,Surf Coast,-38.3225631,144.3229984,Entire home/apt,591,2,1,03-12-2022,0.08,136,19,0
7.49E+17,Townhouse in Warrnambool · ★4.94 · 3 bedrooms · 4 beds · 2 baths,485721690,Warrnambool,-38.38798,142.48931,Entire home/apt,309,2,18,05-12-2023,1.48,1,290,18
7.49E+17,Home in Ocean Grove · 4 bedrooms · 5 beds · 1.5 baths,485723758,Greater Geelong,-38.2560014,144.512971,Entire home/apt,400,2,1,30-03-2023,0.11,1,108,1
7.49E+17,Home in Wye River · ★5.0 · 3 bedrooms · 3 beds · 2 baths,12398562,Colac Otway,-38.6401,143.89164,Entire home/apt,550,2,15,25-11-2023,1.25,8,41,15
7.50E+17,Home in Torquay · ★4.75 · 4 bedrooms · 1 bath,182149163,Surf Coast,-38.324,144.31891,Entire home/apt,507,2,4,05-01-2023,0.31,1,32,2
7.50E+17,Home in Highton · ★4.77 · 3 bedrooms · 4 beds · 1 bath,42723685,Greater Geelong,-38.16525,144.31728,Entire home/apt,230,1,68,25-12-2023,5.22,1,0,58
7.50E+17,Townhouse in Torquay · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,440260664,Surf Coast,-38.31370543,144.3451816,Entire home/apt,943,2,4,17-05-2023,0.34,18,133,4
7.50E+17,Home in Jan Juc · 3 bedrooms · 3 beds · 2 baths,29902659,Surf Coast,-38.35004,144.29005,Entire home/apt,650,3,0,,0.07,123,17,0
7.50E+17,Home in Torquay · 5 bedrooms · 6 beds · 3 baths,51678707,Surf Coast,-38.31269,144.33097,Entire home/apt,972,2,1,14-01-2023,0.09,153,8,1
7.50E+17,Guest suite in Geelong West · ★4.96 · 1 bedroom · 1 bed · 1 bath,485854698,Greater Geelong,-38.14625,144.34524,Entire home/apt,140,1,71,24-12-2023,5.25,1,0,67
7.50E+17,Home in Torquay · 5 bedrooms · 5 beds · 2 baths,51748440,Surf Coast,-38.3340049,144.3092114,Entire home/apt,1177,2,1,09-01-2023,0.08,136,345,1
7.50E+17,Home in Jan Juc · 4 bedrooms · 5 beds · 2 baths,51748440,Surf Coast,-38.3388374,144.2990113,Entire home/apt,471,2,2,23-01-2023,0.17,136,71,2
7.50E+17,Home in Jan Juc · ★5.0 · 3 bedrooms · 3 beds · 1 bath,122603152,Surf Coast,-38.34286,144.2955,Entire home/apt,611,2,4,06-11-2023,0.33,1,0,4
7.50E+17,Home in Torquay · 2 bedrooms · 2 beds · 1 bath,51748440,Surf Coast,-38.3252799,144.3215897,Entire home/apt,633,2,0,,0.46,136,29,0
7.50E+17,Cabin in Lorne · ★4.91 · 1 bedroom · 1 bed · 1 bath,214717346,Surf Coast,-38.52214,143.93693,Entire home/apt,300,2,101,21-12-2023,7.46,1,116,93
7.51E+17,Home in Anglesea · 5 bedrooms · 5 beds · 3 baths,84586909,Surf Coast,-38.417732,144.1707898,Entire home/apt,565,2,1,12-03-2023,0.1,587,1,1
7.51E+17,Home in Portland · ★4.40 · 5 bedrooms · 6 beds · 2 baths,1772693,Glenelg,-38.3432829,141.6054525,Entire home/apt,500,1,5,11-09-2023,0.41,25,242,5
7.51E+17,Guest suite in Torquay · ★4.95 · 1 bedroom · 1 bed · 1 bath,173429646,Surf Coast,-38.32586,144.31938,Entire home/apt,340,2,78,09-12-2023,5.63,43,151,66
7.51E+17,Home in Geelong West · ★4.97 · 2 bedrooms · 2 beds · 1 bath,485996439,Greater Geelong,-38.139,144.35009,Entire home/apt,204,2,34,27-11-2023,2.49,1,312,27
7.51E+17,Home in Torquay · ★4.67 · 4 bedrooms · 5 beds · 3 baths,8339205,Surf Coast,-38.31097,144.32542,Entire home/apt,660,5,3,29-01-2023,0.25,18,7,3
7.52E+17,Home in Torquay · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,153855657,Surf Coast,-38.30995,144.34095,Entire home/apt,439,3,4,10-04-2023,0.3,1,358,3
7.52E+17,Home in Big Hill · 4 bedrooms · 4 beds · 2 baths,84586909,Surf Coast,-38.4888168,144.0231257,Entire home/apt,894,2,0,,0.73,587,29,0
7.52E+17,Home in Drumcondra · ★4.69 · 2 bedrooms · 2 beds · 2 baths,175396499,Greater Geelong,-38.12975,144.35201,Entire home/apt,210,1,16,04-03-2023,1.19,8,0,12
7.52E+17,Home in Lorne · 4 bedrooms · 4 beds · 3 baths,84586909,Surf Coast,-38.5339828,143.9687887,Entire home/apt,612,2,0,,0.49,587,159,0
7.52E+17,Home in Narrawong · ★4.74 · 4 bedrooms · 7 beds · 2 baths,105550275,Glenelg,-38.25076,141.72874,Entire home/apt,202,2,39,25-08-2023,3.1,3,210,35
7.52E+17,Vacation home in Torquay · ★4.61 · 2 bedrooms · 2 beds · 1 bath,173429646,Surf Coast,-38.32568,144.31599,Entire home/apt,482,2,18,03-12-2023,1.43,43,171,16
7.52E+17,Home in Warrnambool · ★4.50 · 4 bedrooms · 6 beds · 2 baths,18025304,Warrnambool,-38.39412,142.50357,Entire home/apt,633,2,6,15-04-2023,0.5,19,21,6
7.52E+17,Home in Saint Leonards · ★4.0 · 3 bedrooms · 3 beds · 2.5 baths,440107564,Greater Geelong,-38.18552,144.71093,Entire home/apt,800,3,3,19-01-2023,0.25,1,365,3
7.52E+17,Home in Saint Leonards · ★4.90 · 4 bedrooms · 7 beds · 3.5 baths,376934461,Greater Geelong,-38.18221,144.70077,Entire home/apt,346,2,10,01-10-2023,0.82,7,334,10
7.53E+17,Home in Anglesea · ★4.64 · 3 bedrooms · 6 beds · 1 bath,436105044,Surf Coast,-38.4259682,144.1766614,Entire home/apt,748,2,25,24-11-2023,2,67,137,23
7.53E+17,Camper/RV in Grovedale · 2 bedrooms · 5 beds · 1 bath,468642882,Greater Geelong,-38.20518,144.32619,Entire home/apt,160,2,0,,0.07,1,347,0
7.54E+17,Condo in Lorne · ★5.0 · 2 bedrooms · 2 beds · 1 bath,485620982,Surf Coast,-38.5427536,143.9750043,Entire home/apt,586,2,16,25-12-2023,1.28,1,94,14
7.54E+17,Home in Torquay · 3 bedrooms · 3 beds · 2 baths,51748440,Surf Coast,-38.3214164,144.3248767,Entire home/apt,521,2,2,01-10-2023,0.21,136,342,2
7.54E+17,Home in Clifton Springs · ★4.86 · 3 bedrooms · 4 beds · 2 baths,234404374,Greater Geelong,-38.15526,144.57392,Entire home/apt,581,1,29,25-11-2023,2.15,1,317,28
7.54E+17,Home in Tahara · 1 bedroom · 2 beds · 1 shared bath,117023187,Southern Grampians,-37.74854,141.73266,Private room,100,1,0,,0.29,1,0,0
7.54E+17,Vacation home in Barwon Heads · ★5.0 · 3 bedrooms · 3 beds · 2 baths,25768281,Greater Geelong,-38.28098941,144.4884152,Entire home/apt,376,2,8,06-11-2023,0.67,1,333,8
7.55E+17,Home in Ocean Grove · ★4.67 · 3 bedrooms · 4 beds · 2.5 baths,466856181,Greater Geelong,-38.2659535,144.5268785,Entire home/apt,295,2,3,12-11-2023,0.26,54,32,3
7.55E+17,Home in Barwon Heads · ★5.0 · 4 bedrooms · 5 beds · 2 baths,51678707,Greater Geelong,-38.27254,144.48791,Entire home/apt,686,2,13,20-12-2023,1.07,153,147,13
7.55E+17,Townhouse in Newtown · 2 bedrooms · 3 beds · 2 baths,53483056,Greater Geelong,-38.15911,144.34994,Entire home/apt,347,2,2,14-01-2023,0.15,26,147,1
7.55E+17,Home in Ocean Grove · ★5.0 · 5 bedrooms · 6 beds · 3 baths,375496013,Greater Geelong,-38.26141,144.53739,Entire home/apt,659,2,16,16-12-2023,1.57,1,304,16
7.55E+17,Home in Lorne · ★4.90 · 4 bedrooms · 5 beds · 3 baths,32797761,Surf Coast,-38.5485815,143.9781644,Entire home/apt,821,1,10,26-12-2023,0.81,23,309,9
7.55E+17,Guesthouse in Jan Juc · ★4.93 · 1 bedroom · 1 bed · 1 bath,47864864,Surf Coast,-38.350399,144.283798,Entire home/apt,209,2,27,27-12-2023,2.11,1,143,26
7.55E+17,Home in Mount Duneed · ★5.0 · 4 bedrooms · 4 beds · 2 baths,228946346,Greater Geelong,-38.2169,144.31993,Entire home/apt,421,2,17,26-12-2023,1.39,1,330,16
7.55E+17,Home in Torquay · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,59995113,Surf Coast,-38.33278529,144.3055892,Entire home/apt,500,4,4,21-01-2023,0.33,1,0,4
7.56E+17,Home in Belmont · ★4.75 · 4 bedrooms · 5 beds · 2 baths,19846522,Greater Geelong,-38.17327,144.33436,Entire home/apt,550,2,16,25-11-2023,1.33,6,73,16
7.56E+17,Home in Barwon Heads · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,416874033,Greater Geelong,-38.28502,144.49254,Entire home/apt,486,1,7,29-01-2023,0.57,1,286,6
7.56E+17,Home in Warrnambool · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,340714034,Warrnambool,-38.36408,142.47715,Entire home/apt,850,2,20,16-12-2023,1.66,1,12,20
7.56E+17,Home in Ocean Grove · 5 bedrooms · 4 beds · 5 baths,62213509,Greater Geelong,-38.23749,144.55057,Entire home/apt,439,7,0,,0.76,1,0,0
7.56E+17,Home in Anglesea · 4 bedrooms · 5 beds · 3 baths,98362024,Surf Coast,-38.4126826,144.1681909,Entire home/apt,575,2,0,,2.21,113,343,0
7.56E+17,Farm stay in Grassmere · 4 bedrooms · 4 beds · 2 baths,333637218,Moyne,-38.27988,142.52383,Entire home/apt,300,7,0,,0.28,1,90,0
7.56E+17,Home in Ocean Grove · ★5.0 · 4 bedrooms · 7 beds · 2.5 baths,376934461,Greater Geelong,-38.259268,144.5324636,Entire home/apt,1093,2,12,19-11-2023,0.98,7,347,12
7.56E+17,Home in Ocean Grove · ★4.89 · 3 bedrooms · 5 beds · 2 baths,51678707,Greater Geelong,-38.26819,144.52038,Entire home/apt,763,2,18,16-12-2023,1.41,153,137,16
7.56E+17,Vacation home in Lavers Hill · ★4.50 · 2 bedrooms · 4 beds · 1 bath,52483820,Colac Otway,-38.68031,143.39032,Entire home/apt,268,2,8,22-10-2023,0.92,1,351,8
7.56E+17,Home in Saint Leonards · ★5.0 · 3 bedrooms · 4 beds · 2 baths,388898333,Greater Geelong,-38.17216,144.71697,Entire home/apt,269,3,6,07-11-2023,0.5,1,70,6
7.57E+17,Rental unit in Apollo Bay · ★4.0 · 3 bedrooms · 4 beds · 2 baths,104022814,Colac Otway,-38.75790024,143.6690064,Entire home/apt,725,2,5,22-05-2023,0.46,65,73,5
7.57E+17,Home in Ocean Grove · ★4.83 · 4 bedrooms · 6 beds · 1.5 baths,52994324,Greater Geelong,-38.27077,144.51451,Entire home/apt,364,2,6,18-03-2023,0.5,2,328,6
7.57E+17,Home in Aireys Inlet · 4 bedrooms · 5 beds · 1 bath,84586909,Surf Coast,-38.4582169,144.1115671,Entire home/apt,439,2,2,17-09-2023,0.16,587,146,1
7.57E+17,Home in Marengo · ★5.0 · 3 bedrooms · 3 beds · 2 baths,116460490,Colac Otway,-38.771,143.65849,Entire home/apt,1350,2,6,17-12-2023,0.51,10,46,6
7.57E+17,Home in Aireys Inlet · ★5.0 · 2 bedrooms · 2 beds · 1 bath,157961173,Surf Coast,-38.4661517,144.1036277,Entire home/apt,382,3,6,11-12-2023,0.5,1,324,6
7.57E+17,Villa in Ocean Grove · ★4.75 · 5 bedrooms · 7 beds · 3 baths,466856181,Greater Geelong,-38.2708252,144.5168284,Entire home/apt,3000,5,4,26-01-2023,0.33,54,20,4
7.57E+17,Home in Jan Juc · ★5.0 · 3 bedrooms · 3 beds · 2 baths,44076478,Surf Coast,-38.3437,144.29563,Entire home/apt,581,2,4,21-01-2023,0.33,27,0,3
7.57E+17,Home in Torquay · ★5.0 · 3 bedrooms · 3 beds · 2 baths,44076478,Surf Coast,-38.31879,144.31692,Entire home/apt,706,2,14,13-11-2023,1.14,27,118,13
